[1.1742594254937164, 'enshrines basic values']
[0.1076152440971259, 'foregoing regard inferences']
[0.1076152440971259, 'inferences drawn respondent']
[0.1076152440971259, 'light foregoing regard']
[0.1076003792009933, 'does deem necessary']
[0.10746454665948195, 'remedies respect complaint']
[0.1073445974264821, 'article reads follows']
[0.10669158583405072, 'inherent article convention']
[0.10629474477469689, 'subject deprivation life']
[0.1057613840378652, '27 february 2001']
[0.10571941523467557, 'requires domestic legal']
[0.1052346701124846, 'violation respondent state']
[0.10513464991023339, 'absence results criminal']
[0.10490984310358285, 'ill treatment court']
[0.10483971620311254, 'public according government']
[0.10483971620311254, 'according government absence']
[0.10473608617594253, 'issued death certificate']
[0.10465171506464147, 'investigation submissions parties']
[0.10450488304875409, 'practising sofia bulgarian']
[0.10436864153201675, 'treatment punishment admissibility']
[0.10405745062836626, 'united states america']
[0.10382278993478915, 'file submitted government']
[0.10341718061646249, 'conflict chechen republic']
[0.10308841948520532, '13 convention iii']
[0.10304746121622244, 'civil proceedings pending']
[0.10295355968287762, 'years events question']
[0.10292813341934806, 'diligence promptness dealing']
[0.10291100282123623, 'breach article 34']
[0.10265617087879207, 'does enable court']
[0.10218580573882596, 'violations right life']
[0.10178417770601171, 'failed discharge burden']
[0.10159081670675113, 'prima facie evidence']
[0.1011045195535087, 'arose article convention']
[0.10109429768316663, 'finds breach imposes']
[0.10057883117340292, 'forwarded chechnya prosecutor']
[0.10019865509438772, 'number law enforcement']
[0.1000278810651088, 'finally court notes']
[0.09974865350089766, 'application republic bulgaria']
[0.09965755701841876, 'cause death applicant']
[0.09965417645214879, 'fair hearing tribunal']
[0.09941959125451905, 'fundamental importance ineffective']
[0.09941959125451905, 'importance ineffective practice']
[0.09917662353742339, 'circumstances dismisses preliminary']
[0.09917662353742339, 'witness statements documents']
[0.09917662353742339, 'copies documents referred']
[0.09884635162649465, 'state authorities failed']
[0.0984636942074434, 'october 2003 investigation']
[0.09842883776905322, 'government claimed investigation']
[0.09839830186256267, 'eur 70 000']
[0.09775583482944344, 'imposed article convention']
[0.09752500641190048, 'judgment court case']
[0.09750159788631191, 'court judgment case']
[0.09698512291517315, 'award just satisfaction']
[0.09682750315019457, 'proceedings court considers']
[0.09672351885098743, 'grounds shown believing']
[0.09672351885098743, 'substantial grounds shown']
[0.09581029916277087, 'second paragraph provision']
[0.0957999565652174, 'set article convention']
[0.09577058830713614, 'prohibits absolute terms']
[0.09569120287253141, 'june 2005 prosecutor']
[0.09566734880918004, 'court criminal investigation']
[0.09563757833324468, 'obligations entitled fair']
[0.09545886577252087, 'questioned police officers']
[0.0953290675014194, 'considers necessary examine']
[0.09517193096990885, 'expenses related legal']
[0.09481597845601437, 'fsb ministry interior']
[0.09468266717061954, 'regard case law']
[0.09441974929354802, 'provide adequate medical']
[0.09429837261828922, 'court jurisdiction ratione']
[0.09421406721523218, 'reads right life']
[0.09409381761266862, 'including value added']
[0.0937740446268274, 'short period time']
[0.09346035236614467, '29 march 2006']
[0.09346035236614467, 'fura sandstr\\xf6m ms']
[0.09312052400023675, 'turkish armed forces']
[0.09311531952407612, 'did submit documents']
[0.09237618555392343, 'used justified circumstances']
[0.09231711834943432, 'sentenced years imprisonment']
[0.0920938892213578, '26 june 2008']
[0.09171942423383414, 'accordingly court concludes']
[0.09041607838629905, 'observations admissibility merits']
[0.09039803597261292, 'applicability article convention']
[0.09028983658880352, 'requisite medical assistance']
[0.09018453026435429, 'applicant son died']
[0.0898650521630773, 'authorities applicants availed']
[0.08974000930912958, 'control authorities state']
[0.08962850435022786, 'bearing mind seriousness']
[0.08937387791741473, 'witnesses participants criminal']
[0.08937387791741473, 'concerning witnesses participants']
[0.08915594963299502, 'case applicants born']
[0.08910846847396076, 'group alignment uga']
[0.08899577418536558, 'positive obligation states']
[0.08866546977857571, 'taken custody later']
[0.08820210310335985, 'x2011 enforcement agencies']
[0.08804933260479277, 'adequate medical assistance']
[0.08804340856629905, '2005 military prosecutor']
[0.08737872664078324, 'civil proceedings brought']
[0.0873050486023968, 'did receive information']
[0.08709493248588154, 'carry meaningful investigation']
[0.08706685924866023, 'possible situation existing']
[0.08706685924866023, 'reparation consequences way']
[0.08706685924866023, 'restore far possible']
[0.0869920026113922, 'exercise certain power']
[0.0869920026113922, 'certain power review']
[0.08685568267465152, 'furthermore court considers']
[0.08654750102899277, 'far relevant provides']
[0.08649511270696189, 'government submitted investigating']
[0.08554461696292935, '2005 supreme court']
[0.08542440816667361, 'ministers acting article']
[0.08542440816667361, 'committee ministers acting']
[0.08520220308553693, 'march 2003 applicant']
[0.08495988233795791, 'state authorities responsible']
[0.084950557122909, 'court examine applicant']
[0.08470703443773461, 'provided means compatible']
[0.08390306415441065, 'torture cruel inhuman']
[0.08379976766290001, 'court finds remedy']
[0.08379976766289998, 'context conflict chechen']
[0.08285125340780637, 'provisions convention peacetime']
[0.08273942295486282, 'dissenting opinion judges']
[0.08173924049789656, 'continue examination application']
[0.0816249843430337, 'unanimously remainder claim']
[0.0812252311468274, 'police officers responsible']
[0.08117644881343679, 'applicants asked court']
[0.0811719317009817, 'operation planned controlled']
[0.08103757815885594, 'investigate circumstances death']
[0.08093955715140634, 'alleged particular state']
[0.08090907434581096, 'local prosecutor office']
[0.08083492808806991, 'involves primary duty']
[0.08071188822106003, 'important procedural steps']
[0.08050549091841731, 'judges mr bernhardt']
[0.08009022048292416, 'remedied exclusively award']
[0.07994587207588627, 'values democratic society']
[0.07982046678635549, 'injuries deaths occurring']
[0.07978041287182201, 'judicial review decisions']
[0.07970949738823856, 'provision read conjunction']
[0.07958435973445785, 'violation procedural aspect']
[0.07947788435489724, 'material possession court']
[0.07946870603962167, '94 echr 2000']
[0.07830410164341943, 'decision discontinue proceedings']
[0.07814902248628702, 'duty detriment lives']
[0.0780238204752649, 'individual arguable claim']
[0.07766157989228006, 'police officers duty']
[0.0773730236868014, 'settlement respect pecuniary']
[0.07665287643431426, 'ambit article convention']
[0.07636460990897352, 'does primarily define']
[0.07636460990897352, 'primarily define instances']
[0.07616031651040626, 'investigating authorities applicants']
[0.07560879348103534, 'ill treated police']
[0.07541177252868032, 'applicants relatives court']
[0.07538547289910726, 'pecuniary damage loss']
[0.07520130201159526, 'court delivered judgment']
[0.07478334109094133, 'remedy available applicant']
[0.0744967713059264, 'judges mrs doll\\xe9']
[0.07436427008527828, 'date final decision']
[0.07401492960408201, 'grand chamber case']
[0.07400528363098051, 'court appeal upheld']
[0.07383787227834494, 'area exclusive control']
[0.07358454225909189, 'ill treatment police']
[0.07268918992437844, 'investigation taken place']
[0.0724515342677845, 'judicial review proceedings']
[0.07221589998726423, 'court finds domestic']
[0.071758044468996, 'context article convention']
[0.07143526830241372, 'state obligation protect']
[0.07132716475624913, 'having regard materials']
[0.07132716475624913, 'son committed suicide']
[0.07029668068501349, 'federal forces chechen']
[0.070292814718598, 'failure respondent state']
[0.07024645013873021, 'applicants submitted documents']
[0.07018778203697414, '29 april 2002']
[0.06969566458743653, 'vii application article']
[0.06964926904334445, 'effective independent investigation']
[0.06868205141277708, 'procedure court observes']
[0.06857292989446949, '13 march 2007']
[0.06756783013515509, 'statement investigation did']
[0.06725672714429816, 'national currency respondent']
[0.06711565473809546, 'costs expenses actually']
[0.06689042200453539, 'effective remedy available']
[0.06664776843365146, 'claimed eur 10']
[0.06646181466648253, 'requiring standard proof']
[0.06646181466648253, 'jurisprudence requiring standard']
[0.06646181466648253, 'reiterates jurisprudence requiring']
[0.0663293618410315, 'notified writing 20']
[0.06596485501332898, 'fear anguish inferiority']
[0.06581190443308936, 'violation present case']
[0.06571690582901721, 'investigation court finds']
[0.06533269908494324, 'having regard previous']
[0.06513297983382739, 'complaint concerning effectiveness']
[0.065016670941267, 'respect private life']
[0.06473095719951033, 'court notes according']
[0.06421703570716138, 'specify nature documents']
[0.06421703570716138, 'failed specify nature']
[0.06396618791143029, 'documents grounds disclosed']
[0.06396618791143029, 'nature documents grounds']
[0.0636978820102698, 'physical mental suffering']
[0.06232367273659912, 'asked prosecutor office']
[0.06213654554025455, 'committee ministers council']
[0.06199880311190904, 'wrote military prosecutor']
[0.061902447745259236, '000 fifty thousand']
[0.06163017507863015, 'court case x2011']
[0.06101564503718902, 'involved abduction applicants']
[0.06083042649904293, 'finds remedy relied']
[0.0603353524929671, 'herbert petzold registrar']
[0.060254297730011556, 'threats right life']
[0.0601780318906036, 'accordingly violation procedural']
[0.06010704456813539, 'russian military checkpoint']
[0.05999134393434214, 'domestic law enforcement']
[0.05971676438462793, 'family life shall']
[0.05913136483440925, '14 march 2006']
[0.05913136483440925, '2003 district prosecutor']
[0.05891311802795877, 'stated investigation progress']
[0.05827273331761662, 'judgments decisions 1996']
[0.05764140369763472, 'represented agent mrs']
[0.057570317175344096, 'jo\\u010dien\\u0117 dragoljub popovi\\u0107']
[0.05749310820509266, 'proceedings domestic courts']
[0.057218972606706435, 'authorities failure protect']
[0.0567977803166313, 'relevant provisions criminal']
[0.0564980031509911, 'group unidentified armed']
[0.0564980031509911, 'vaji\\u0107 anatoly kovler']
[0.0564980031509911, 'nina vaji\\u0107 anatoly']
[0.05643473310855192, 'october 1994 cases']
[0.05635176128273385, 'came force january']
[0.056219543472685304, 'investigation suspended occasions']
[0.054922137507415786, 'representative bank account']
[0.05483923616778195, 'prosecutor office granted']
[0.05419658886894076, 'amounted inhuman treatment']
[0.054186748210856964, 'mr g\\xf6lc\\xfckl\\xfc mr']
[0.052915052442596616, 'damage having regard']
[0.05269486629396647, 'right peaceful enjoyment']
[0.052278610496430206, 'criminal proceedings opened']
[0.052065716094675585, 'view foregoing court']
[0.05142185872287607, 'applies individual arguable']
[0.05142130460801914, 'president russian federation']
[0.051336912377333496, 'apply cases referred']
[0.05093073797599924, 'pecuniary damage having']
[0.05080455412201567, 'concerning death applicant']
[0.0507815273509215, '2011 judgment final']
[0.050612045046515425, 'warning shots air']
[0.05008015692758726, 'claim victim violation']
[0.04974959841254842, 'applicant lodged appeal']
[0.049747021380773616, 'victim violation convention']
[0.049584664161233166, 'expenses actually necessarily']
[0.049520380485956944, 'article court considers']
[0.04941697042235641, 'convention applicants complained']
[0.04926636374424364, 'law practice criminal']
[0.04896857212343797, '2008 delivers following']
[0.047454995390363436, 'article convention interpreted']
[0.046240749660638444, 'judgment strasbourg 20']
[0.04600918966618995, 'claim victim meaning']
[0.04585220415366384, 'court finds appropriate']
[0.04562395198227184, 'examine applicant complaint']
[0.045298889553826716, 'did dispute facts']
[0.045298889553826716, 'dispute facts presented']
[0.04436322703827192, 'examine applicants complaints']
[0.04422348048918964, 'investigators questioned witnesses']
[0.043952260326673154, 'investigation carried military']
[0.04364963942910444, 'reads rights freedoms']
[0.043594511413182865, 'commissioner human rights']
[0.04339574249807643, 'mr berger section']
[0.043357271095152604, 'authorities violation article']
[0.04333148706978876, 'application declared inadmissible']
[0.04306983660664091, '18 december 1996']
[0.042418212647117495, 'mr cabral barreto']
[0.042244165170556555, 'progress criminal proceedings']
[0.04124430327302859, 'enforcement authorities availed']
[0.041056437902897966, 'liable affect investigation']
[0.04091634477630887, 'doubt state agents']
[0.04052718745215927, 'chargeable amounts non']
[0.03989546533850698, 'regards complaint article']
[0.039207949441342614, 'far applicants complained']
[0.039115720728892335, 'sentenced term imprisonment']
[0.03856061197408477, '28 august 2001']
[0.03748213827721393, 'dated 27 february']
[0.03717833632555356, 'court following partly']
[0.03629234068149155, 'decided communicate application']
[0.03629234068149155, '86 court observes']
[0.03615257863800694, '2008 pursuant rule']
[0.03615057372570447, 'communicate application government']
[0.03577306146875267, 'trial detention centre']
[0.03566147371672362, 'absolutely necessary meaning']
[0.03560859720166624, 'damage applicants claimed']
[0.03531125196936943, 'case file forwarded']
[0.03473277171661373, 'justified continue examination']
[0.03473277171661373, 'longer justified continue']
[0.03370150651783623, 'court appeal dismissed']
[0.03314952551936394, 'arguable claim victim']
[0.032138315380011974, 'convention applicant complained']
[0.030888578584569004, '130 court notes']
[0.030492148984069992, 'case law regards']
[0.030341113105924595, 'evidence submitted applicants']
[0.030288309219558558, 'victim meaning article']
[0.029266157989228006, 'person alleges prove']
[0.029266157989228006, 'principle person alleges']
[0.028517433619956536, 'chechnya supreme court']
[0.028421402160026567, 'criminal procedural code']
[0.025215948968554613, 'dismisses preliminary objection']
[0.023958753160150954, 'failure authorities conduct']
[0.023493203385483455, 'court notes family']
[0.023097125691025115, 'article 15 convention']
[0.02280830404329026, 'raised article convention']
[0.02276747124143893, 'sixteen thousand euros']
[0.02251377188540564, 'applicants complaints relatives']
[0.02158395592609494, 'applicant failed substantiate']
[0.021191654943899112, '92 having regard']
[0.020614637237300667, 'complaint article protocol']
[0.020344105326152006, 'applicants complained alleged']
[0.01924408303117776, 'party criminal proceedings']
[0.0182917272235046, 'applicants lodged application']
[0.01784842555423315, 'time government suggested']
[0.015220584152519399, 'determination criminal charge']
[0.014170059570547932, '2009 judgment subject']
[0.009971112145458844, 'response court requests']
[0.0, 'khanlar hajiyev dean']
[0.0, 'hajiyev dean spielmann']
[0.0, '2005 judgment final']
[0.0, 'claimed eur 30']
[0.0, 'observations merits case']
[0.0, 'provided information concerning']
[0.0, 'decision open investigation']
[0.0, 'did submit explanation']
[0.0, 'repeated requests copy']
[0.0, 'conducted special operation']
[0.0, 'observance article 34']
[0.0, 'access file place']
[0.0, 'convention accordingly violation']
[0.0, 'court notes having']
[0.0, 'delegation access file']
[0.0, 'file place preliminary']
[0.0, 'place preliminary investigation']
[0.0, 'court delegation access']
[0.0, 'disclosing military information']
[0.0, 'echr 2000 xi']
[0.0, 'referred preclude disclosure']
[0.0, 'settlement eur 000']
