[1.3888303243969993, '34 convention protection']
[0.16178057553956834, 'comment public administration']
[0.1614896318239526, 'injury reputation suffered']
[0.1614896318239526, 'proportionality injury reputation']
[0.1614896318239526, 'relationship proportionality injury']
[0.16147521543204998, 'application allocated section']
[0.16146119249178972, 'measure favourable applicant']
[0.16142976707742718, 'application article 50']
[0.1610640421672814, 'able need appropriate']
[0.16092910795330678, 'reasonable relationship proportionality']
[0.1608728284547934, 'partial reparation consequences']
[0.16040966353554711, 'couched terms greater']
[0.16040966353554711, 'inevitably couched terms']
[0.16040966353554711, 'lesser extent vague']
[0.16020516919797495, 'private life court']
[0.16009617338723547, 'courts interpret apply']
[0.16009560772434683, 'interference applicant rights']
[0.15998119618449164, '10 decisions delivered']
[0.15950077775617344, 'hungarian national mr']
[0.15923951486292978, 'prescribed law meaning']
[0.15923261390887294, 'pace changing circumstances']
[0.15880525151862945, 'aim aims prescribed']
[0.15878366009482492, 'section media act']
[0.15819934656301804, 'particularly strong reasons']
[0.15817060637204522, 'lawyers gives central']
[0.15817060637204522, 'special status lawyers']
[0.15817060637204522, 'status lawyers gives']
[0.15800359712230216, 'responsibilities context religious']
[0.15800359712230216, 'duties responsibilities context']
[0.15791810995647926, 'addition primarily negative']
[0.15789199965328943, 'state governed rule']
[0.15769202819562533, 'national courts prevention']
[0.15769202819562533, 'courts prevention redress']
[0.15769202819562533, 'damage honour reputation']
[0.157673860911271, 'shall secure jurisdiction']
[0.15766023544800523, 'argued instance court']
[0.15766023544800523, 'reason award applicant']
[0.15761935905820798, 'delivered independent court']
[0.1575758623870135, 'convention rule 44']
[0.15746943477894162, 'matter public concern']
[0.1571156867609361, 'award damages defamation']
[0.15701137414091076, 'interpreted necessity restrictions']
[0.15696533682145195, 'awarded article 41']
[0.15686003026846815, 'code civil procedure']
[0.15671800587698853, 'european supervision regards']
[0.15669679446316367, 'expenses incurred court']
[0.1564988009592326, 'positive obligations inherent']
[0.1564700544810574, 'law refers quality']
[0.15590727418065548, 'court declared application']
[0.15572214497309714, 'concerned public large']
[0.1556354916067146, 'strike right balance']
[0.15561641595814257, 'taken legal authority']
[0.15561641595814257, 'legal authority authority']
[0.15561641595814257, 'measure taken legal']
[0.15551195407310514, 'public prosecutor ankara']
[0.15549603000526407, 'finding violation constitutes']
[0.15497601918465229, 'radio television act']
[0.15478559401718744, 'national international law']
[0.15453237410071943, 'conclusions set court']
[0.15453237410071943, 'compatible conclusions set']
[0.15453237410071943, 'obligation article 46']
[0.15451275343361676, '41 unless established']
[0.15451275343361676, 'article 41 unless']
[0.1542115589824791, 'value judgment statement']
[0.1542029534267323, 'reasons provided measure']
[0.1542029534267323, 'strong reasons provided']
[0.1542029534267323, 'limiting access information']
[0.15420295342673226, 'expression present case']
[0.15218594355285003, 'freedoms convention ukrainian']
[0.15214346876225382, 'rights guaranteed article']
[0.1519896386660965, 'deciding equitable basis']
[0.15196037647106764, 'determination civil rights']
[0.1515905758805278, 'months years imprisonment']
[0.15135685569191704, '000 legal costs']
[0.15133607399794452, 'local self government']
[0.15112909672262187, 'convention ukrainian national']
[0.1507235120994114, 'consonant requirement article']
[0.1507235120994114, 'article convention hearings']
[0.14936015789138601, 'norm regarded law']
[0.14932240254308182, 'freedom democratic society']
[0.14880403369612, 'required domestic legislation']
[0.14880403369612, 'level precision required']
[0.14880403369612, 'precision required domestic']
[0.1486342577532453, 'ensuring maintaining free']
[0.1486342577532453, 'maintaining free press']
[0.14733812949640288, 'criticism overstep certain']
[0.14706996013096646, 'rate applicable date']
[0.14700692276367586, 'religion belief worship']
[0.14700692276367586, 'teaching practice observance']
[0.14700692276367586, 'belief worship teaching']
[0.14700692276367586, 'worship teaching practice']
[0.14698900777854876, 'measure decision court']
[0.14698900777854876, 'completely partially conflict']
[0.14698900777854876, 'consequences decision measure']
[0.14698900777854876, 'finds decision measure']
[0.14698900777854876, 'law said party']
[0.14698900777854876, 'party allows partial']
[0.14698900777854876, 'authority authority high']
[0.14698900777854876, 'court finds decision']
[0.14698900777854876, 'said party allows']
[0.14698900777854876, 'decision measure decision']
[0.14654942712496669, 'ukrainian national mr']
[0.14622302158273384, '12 october 2010']
[0.14586951128752174, 'instrument question field']
[0.14586951128752174, 'content instrument question']
[0.14544777970726863, 'resolution 1577 2007']
[0.1448567921618989, 'having committed offence']
[0.1444558638803243, 'article 25 art']
[0.1444558638803243, '25 art 25']
[0.144192412475799, 'ordered pay damages']
[0.14372619551417687, 'prevention redress violation']
[0.14341158652025748, 'expression relation matters']
[0.14341158652025748, 'relation matters liable']
[0.14336359789174008, 'compatible principles embodied']
[0.14279933196300104, 'right respect private']
[0.14241667890177653, 'case pressing social']
[0.1422535441034927, '60 rules court']
[0.14221955768718356, 'watchdog role press']
[0.1421050659472422, '10 convention relevant']
[0.1419138661673401, 'public prosecutor office']
[0.1417770464685734, 'article convention provides']
[0.1416802042237178, 'flowing expression prescribed']
[0.14161810216631165, 'restrictions convincingly established']
[0.14161810216631165, 'necessity restrictions convincingly']
[0.14154572295920487, 'article convention relevant']
[0.14144240163424815, 'law articles 11']
[0.14131551901336076, 'labour organisation ilo']
[0.1412237556893261, 'justifiable principle proportionate']
[0.1412237556893261, 'level justifiable principle']
[0.1412237556893261, 'national level justifiable']
[0.1408723021582734, 'decision measure favourable']
[0.14065988588439593, 'favourable applicant principle']
[0.14065988588439593, 'applicant principle sufficient']
[0.14054019941941184, 'adduce relevant sufficient']
[0.140142431509338, 'law enforcement authorities']
[0.1400913647241964, 'rule 59 appeared']
[0.1400913647241964, '59 appeared court']
[0.13993911253975544, 'interests open discussion']
[0.13957800202790785, 'does consider necessary']
[0.1395696392526267, 'indivisible unity state']
[0.13951476484011027, 'applicant ordered pay']
[0.1392329745226375, '10 unless satisfies']
[0.13900308324768756, 'order protect rights']
[0.13899677803769256, 'decisions delivered exercise']
[0.13863425388721282, 'right access information']
[0.13756861060756312, 'company ordered pay']
[0.13702972048590636, 'amounted interference public']
[0.13702526351012212, 'freedom thought conscience']
[0.13617677286742036, 'correspondence accordance law']
[0.13608161090175475, 'right protection privacy']
[0.13545302371963816, 'article convention right']
[0.13544548976203652, 'population demands pluralism']
[0.13530882610984382, 'damage court considers']
[0.1349311854863935, 'meaning article 34']
[0.1345469079282029, 'content instrument issue']
[0.13435520240524, 'effective remedy meaning']
[0.13429740078904617, 'applicant rights article']
[0.13416808925740764, 'violation alleged pecuniary']
[0.1340490107913669, 'judgment court finds']
[0.13381477173685283, 'disproportionate aims pursued']
[0.133409755711914, 'prison sentence imposed']
[0.1329496402877698, 'servants enjoy public']
[0.13292058660763698, 'application incompatible ratione']
[0.13291647594289513, 'public concern court']
[0.1329109551864681, 'incurred convention proceedings']
[0.13281933893444683, 'provisions article 27']
[0.13250676054900762, 'circumstances case court']
[0.13243950294310006, 'test necessity requires']
[0.13243950294310006, 'fundamental right democratic']
[0.13243950294310006, 'necessity requires court']
[0.13229800774764805, 'beliefs legitimately included']
[0.13135393324684516, 'prior restraints publication']
[0.13115408294482428, 'right receive information']
[0.13095773381294962, 'republic poland lodged']
[0.13078356591834964, 'defamation bear reasonable']
[0.1306601777401608, 'private life protected']
[0.130417942873424, 'met pressing social']
[0.1302492889409403, 'counsel freedom expression']
[0.13020792157482805, 'court claim just']
[0.12971873423770208, 'breach right freedom']
[0.1294958335326041, 'convention taken conjunction']
[0.1290409231056713, 'interference exercise freedom']
[0.12893822872736294, 'open public scrutiny']
[0.1289208633093525, 'state ultimate guarantor']
[0.12863555309598476, 'paragraph article convention']
[0.12853050892619236, '1997 x2011 iv']
[0.12846865364850973, '10 july 2003']
[0.12760062220493876, 'compatible provisions convention']
[0.12741041734513622, 'court dismissed applicant']
[0.12691459735437455, 'provides right respect']
[0.12690524823806593, 'alleged violation articles']
[0.12685851318944844, 'claiming non exhaustion']
[0.12685851318944844, 'non exhaustion satisfy']
[0.12685851318944844, 'photos articles press']
[0.12672147995889005, 'including content statements']
[0.1264721223021583, 'incurred domestic proceedings']
[0.1259554856115108, 'award applicant costs']
[0.12528776978417266, 'federal ministry foreign']
[0.1251044385457718, 'fair public hearing']
[0.12508175277959452, 'importance freedom expression']
[0.1249620650873842, 'ascertain domestic authorities']
[0.12411538803684756, 'acting registrar consulted']
[0.12408302865903997, 'chilling effect fear']
[0.12402018683560616, 'federal court judgment']
[0.12394655704008221, 'requirements flowing expression']
[0.12357905883085737, 'information possession criteria']
[0.12263522515321076, '10 guarantees freedom']
[0.1224965973167412, 'dismissed cassation appeal']
[0.12153669921205894, 'present case domestic']
[0.12120792876188559, 'party comments received']
[0.12108467072495849, 'regard material possession']
[0.12095323741007195, 'incurred court eur']
[0.12095323741007195, 'december 2004 court']
[0.12095323741007195, 'notably accessibility foreseeability']
[0.12095323741007195, 'qualitative requirements notably']
[0.12095323741007195, 'requirements notably accessibility']
[0.12091081851499932, 'primarily negative undertaking']
[0.12040268775078947, 'civil servants enjoy']
[0.12038369304556355, 'austrian freedom party']
[0.12037245203836931, 'convention finnish national']
[0.11974563206577594, 'freedoms guaranteed convention']
[0.11953514111787496, 'liability publisher cases']
[0.11953514111787496, 'publisher cases defamation']
[0.11947696017582965, 'domestic courts court']
[0.11931917880329883, 'remedy meaning article']
[0.1187668104758199, 'aid council europe']
[0.1187668104758199, 'legal aid council']
[0.11844325079020342, 'state abstain interference']
[0.1182917827587641, 'expression secured paragraph']
[0.1182917827587641, 'secured paragraph article']
[0.1181743130086095, 'disclose source information']
[0.11814378284606358, 'head pecuniary damage']
[0.11814378284606357, 'adequate protection arbitrary']
[0.11763316619431725, 'drafted legal provision']
[0.11763316619431725, 'clearly drafted legal']
[0.11755845323741007, 'margin appreciation generally']
[0.11699051973374569, 'iv alleged violation']
[0.11679545252686738, '23 july 1999']
[0.11661232165346859, 'united kingdom government']
[0.11641171491872246, 'appealed points law']
[0.11632932460002149, 'role press undermined']
[0.11632932460002149, 'vital public watchdog']
[0.116245986261838, 'shall increased half']
[0.11589928057553957, 'justifying restrictions political']
[0.11589928057553955, 'court view essential']
[0.11564269428254484, 'order achieve aims']
[0.1154943813544206, 'right respect correspondence']
[0.11508406910834969, 'polish government government']
[0.11493970291392784, 'entitled fair public']
[0.1148474885250171, 'expression applicable information']
[0.11472926921620598, 'violence armed resistance']
[0.11447195834492628, 'counsel court heard']
[0.11434330796232578, 'having regard direct']
[0.11434330796232578, 'regard direct link']
[0.11385978936149325, 'read follows section']
[0.11337696759885325, 'applicant sum head']
[0.11337696759885325, 'order court order']
[0.11270664319608144, 'relevant provisions constitution']
[0.11266187050359715, 'lege principle criminal']
[0.11255729929330872, 'public concern applicant']
[0.11243576567317573, 'government plea inadmissibility']
[0.11243576567317573, 'inadmissibility ground non']
[0.11215602517985612, 'case law european']
[0.11215602517985612, 'law european court']
[0.1113532135017062, 'para art 10']
[0.11113032650802435, 'northern ireland lodged']
[0.11110949949717647, 'protection sources deterred']
[0.11094210346008908, 'lower public esteem']
[0.1108738009592326, 'provided article convention']
[0.11076183041836327, 'proceedings provided overstep']
[0.11076183041836327, 'provided overstep bounds']
[0.11068267688007867, 'judiciary parties submissions']
[0.11068267688007867, 'impartiality judiciary parties']
[0.11025904551084408, 'right democratic society']
[0.10995621413317107, 'art 50 convention']
[0.10993284374579339, 'did adduce relevant']
[0.10970345674679771, 'court exercise caution']
[0.10970345674679771, 'relevant convention complaint']
[0.10970345674679771, 'substance relevant convention']
[0.10970345674679771, 'deal substance relevant']
[0.10950397576675504, 'court allow unduly']
[0.10941834767480134, 'legitimate aim article']
[0.10832476875642344, 'private life meaning']
[0.10764995042089497, 'court court appeal']
[0.10757385994038776, 'government requested court']
[0.10740782374100719, 'protection personal integrity']
[0.10729560681351825, 'interference nature severity']
[0.10729560681351825, 'proportionality interference nature']
[0.10691446842525978, 'journalist material time']
[0.10691446842525977, 'information public right']
[0.1068599665721968, 'power appreciation doing']
[0.10665613850383107, 'regarded arguable terms']
[0.10665613850383107, 'respect grievances regarded']
[0.10665613850383107, 'arguable terms convention']
[0.10665613850383107, 'grievances regarded arguable']
[0.10606735850257848, 'freedom political debate']
[0.10583840619811843, 'armed resistance insurrection']
[0.1055399094844251, 'conjunction article 10']
[0.10543631210733893, 'freedom expression secured']
[0.10533573141486811, 'avoid far possible']
[0.10501584746189063, 'measure response defamation']
[0.10501584746189063, 'defamation considered disproportionate']
[0.10501584746189063, 'response defamation considered']
[0.10478224563206577, '25 convention protection']
[0.10452568178015727, 'party damage pecuniary']
[0.10442473089197812, 'overriding requirement public']
[0.1042603417266187, 'lend precise definition']
[0.1042603417266187, 'positive negative obligations']
[0.1042603417266187, 'state positive negative']
[0.10419943115275224, 'freedom expression strictly']
[0.10419943115275224, 'expression strictly construed']
[0.10391686650679455, 'convention complaint grant']
[0.10391686650679455, 'complaint grant appropriate']
[0.10369368934382696, 'convention relevant parts']
[0.10361276196434158, 'law formulated sufficient']
[0.10340159927806884, 'art 10 necessary']
[0.103242612521553, 'relation private individuals']
[0.10321847784929951, 'violation article 14']
[0.10289845047039292, 'judiciary includes particular']
[0.10289845047039292, 'accepted public large']
[0.10289845047039292, 'courts accepted public']
[0.10289845047039292, 'public large proper']
[0.10289845047039292, 'notion courts accepted']
[0.10289845047039292, 'authority judiciary includes']
[0.10289845047039292, 'particular notion courts']
[0.10289845047039292, 'phrase authority judiciary']
[0.10289845047039292, 'includes particular notion']
[0.10289845047039292, 'large proper forum']
[0.10261021951669434, 'appeal dismissed applicant']
[0.1025703708877558, 'provides determination criminal']
[0.10224594360029429, 'appeal supreme court']
[0.1018799825004861, 'powerful effect print']
[0.10127362225052494, 'application republic poland']
[0.10104273077006673, '10 para art']
[0.1009517889044469, 'immediate powerful effect']
[0.10093885675773107, 'incurred national courts']
[0.10041945331841495, 'interferences freedom expression']
[0.10037946654170915, 'guarantees freedom expression']
[0.10037886850283087, 'balance various interests']
[0.10028957965702909, 'supreme court upheld']
[0.09985287394715352, 'great britain northern']
[0.09985287394715352, 'britain northern ireland']
[0.09985287394715352, 'kingdom great britain']
[0.09985287394715352, 'united kingdom great']
[0.09981385520953866, 'details private life']
[0.09975269784172662, 'award applicant sum']
[0.09972220243607095, 'public esteem shall']
[0.09972220243607095, 'public shall liable']
[0.09972220243607095, 'commits offence printed']
[0.09972220243607095, 'offence printed document']
[0.09972220243607095, 'section public shall']
[0.09938540395753571, 'national authorities notably']
[0.09938540395753571, 'authorities notably courts']
[0.09923765533028123, 'courts assess evidence']
[0.09919657494343508, 'opinions contained report']
[0.09915361828184513, 'court task place']
[0.09863309352517986, 'persons concerned need']
[0.09833105375685725, 'rights commission article']
[0.09801457079950074, 'various interests involved']
[0.09784172661870504, 'complained inter alia']
[0.0976804763086083, 'general public concern']
[0.09658273381294963, 'right respect family']
[0.0965759038338949, 'pursuit legitimate aim']
[0.09647666482198855, '500 costs expenses']
[0.09609959091550288, 'interpretation domestic law']
[0.09595832106244828, 'penalty imposed factors']
[0.09592326139088728, 'applicant complained criminal']
[0.0955161452233562, 'violation rights articles']
[0.09522343663530713, 'applicant conviction sentence']
[0.095196783749471, 'legal advice foresee']
[0.09517386091127099, 'according established case']
[0.0947397925815192, 'necessarily incurred order']
[0.0943523256261301, 'supreme court court']
[0.09415076634344698, 'necessarily interferes right']
[0.09415076634344698, 'interferes right receive']
[0.09397358825268552, 'appeal oberlandesgericht dismissed']
[0.09382308394770253, 'vice president court']
[0.09341419269647572, 'notably courts interpret']
[0.09337280294755151, 'judgment july 1997']
[0.09318259677971909, 'time burden proof']
[0.09318259677971909, 'make ordinary reader']
[0.0929519542260928, 'given case law']
[0.09285200411099694, 'reads right freedom']
[0.09284647753495318, 'right freedom assembly']
[0.09282650802434975, 'accessible persons concerned']
[0.09274580335731415, 'uniform european conception']
[0.09255298463931556, 'judgment supreme court']
[0.09200097549079381, 'goodwin united kingdom']
[0.0912793574664078, 'contravenes article 10']
[0.0912793574664078, 'interference contravenes article']
[0.09116844455470108, 'awarded way just']
[0.09116844455470108, 'sums awarded way']
[0.09108359570846723, 'article 31 convention']
[0.09105497556841745, 'sufficient deprive status']
[0.09068311388624951, 'relevant sufficient justify']
[0.09060702131669086, 'court appeal hovioikeus']
[0.0902773502067339, 'incurred order prevent']
[0.09012570163649301, 'concerning article 10']
[0.08995172283226051, 'scope freedom expression']
[0.08975757782399672, 'federal republic germany']
[0.089595550450396, 'does alter conclusion']
[0.08909539035438316, 'tax chargeable applicant']
[0.08900786347666054, 'incumbent impart information']
[0.08896008193445243, 'necessity restriction freedom']
[0.08889522045729753, 'primarily national authorities']
[0.08873122090562843, 'legitimate paragraph article']
[0.08863309352517987, 'applicability article 10']
[0.08846247643345558, 'certain distress circumstances']
[0.08809409165580921, 'concludes violation article']
[0.087970130224934, 'costs convention proceedings']
[0.08796922857753402, 'established gave sufficient']
[0.08796922857753402, 'defined paragraph shall']
[0.08796922857753402, 'making statement shall']
[0.08796922857753402, 'punished proved true']
[0.08796922857753402, 'shall liable circumstances']
[0.08796922857753402, 'shall punished proved']
[0.08796922857753402, 'statement shall punished']
[0.08796922857753402, 'circumstances established gave']
[0.08796922857753402, 'gave sufficient reason']
[0.08796922857753402, 'liable circumstances established']
[0.08796922857753402, 'offence defined paragraph']
[0.08796922857753402, 'paragraph shall liable']
[0.08787255909558069, 'event died having']
[0.0876350279293182, 'article 10 para']
[0.0876235427842697, 'act 29 july']
[0.08728784483590474, 'criminal measure response']
[0.0870655588205492, 'cultural political social']
[0.0870655588205492, 'political social information']
[0.0870655588205492, 'social information ideas']
[0.08666816546762589, 'penal code force']
[0.0864896318239526, 'proceedings procedural guarantees']
[0.0864896318239526, 'fairness proceedings procedural']
[0.08607924156301781, 'authorised ordered publication']
[0.08607924156301781, 'copyright act urheberrechtsgesetz']
[0.08607924156301781, 'died having authorised']
[0.08607924156301781, 'having authorised ordered']
[0.08607924156301781, 'ordered publication close']
[0.08607924156301781, 'persons shall exhibited']
[0.08607924156301781, 'publication close relative']
[0.08607924156301781, 'shall exhibited publicly']
[0.08607924156301781, 'way accessible public']
[0.08525329528332952, 'prove truth statements']
[0.0850019491795726, 'make reparation consequences']
[0.08464478417266186, 'article 31 constitution']
[0.08439468520877076, 'private life public']
[0.08422530268468152, 'public prosecutor attached']
[0.08416911790764432, 'court task substitute']
[0.08412895851543062, 'entail violation article']
[0.08397148794198243, 'considered disproportionate aim']
[0.08397148794198243, 'compatible requirements article']
[0.08379179009733391, 'law exercise judicial']
[0.08379179009733391, 'judge officer authorised']
[0.08379179009733391, 'promptly judge officer']
[0.08379179009733391, 'officer authorised law']
[0.08379179009733391, 'authorised law exercise']
[0.08379179009733391, 'shall brought promptly']
[0.0837917900973339, 'brought promptly judge']
[0.0837917900973339, 'mere finding violation']
[0.0835397847135825, 'justified overriding requirement']
[0.083533173461231, 'population break law']
[0.08348640236746774, 'applicant lodged appeal']
[0.08335545156108122, 'republic germany lodged']
[0.08264678579716872, 'confidence courts democratic']
[0.08264678579716872, 'courts democratic society']
[0.08264678579716872, 'democratic society inspire']
[0.08251661697936936, 'originated application united']
[0.08251661697936936, 'application united kingdom']
[0.08247199708587562, 'convention award damages']
[0.08240680183126227, 'provision ii alleged']
[0.08209274164826555, 'article 46 convention']
[0.0820654951448677, 'applied instant case']
[0.0819198655674001, 'given leave president']
[0.08187735525865021, 'relevant supporting documents']
[0.0813647724354453, 'rights freedom expression']
[0.08133992805755397, 'question court national']
[0.08132803373363302, '10 14 convention']
[0.08124357656731758, 'public entitled receive']
[0.08108513189448441, 'plea inadmissibility ground']
[0.08063878567475691, 'authority deal substance']
[0.08050927678909503, 'code force relevant']
[0.08049776395100136, 'media immediate powerful']
[0.08016897201370518, '111 criminal code']
[0.08007443755977876, 'press act 29']
[0.07993605115907275, 'court appeal took']
[0.07964508393285372, 'rule 26 november']
[0.07954779033915725, 'criminal code section']
[0.07941698589180601, 'national courts review']
[0.07930019620667102, 'relation interests freedom']
[0.07916947303797392, 'kingdom government government']
[0.07883693045563549, 'freedom expression present']
[0.07883055257921323, 'purposes article 34']
[0.07883055257921322, 'german government government']
[0.0787845248276903, 'pecuniary damage result']
[0.07872452038369303, 'impartial tribunal meaning']
[0.07857350483249764, 'article article 10']
[0.07849310493578059, 'constitute violation convention']
[0.07788551767281827, 'ireland lodged commission']
[0.07735542335362479, 'national authorities dissuade']
[0.07735165251257639, 'convention unless justified']
[0.07666747957566152, 'applicant association represented']
[0.07656037332296325, '000 united states']
[0.07633892885691447, '29 july 1881']
[0.07630119308808272, 'suspected having committed']
[0.07593529919147686, 'achieve aims prescribed']
[0.07569826491747779, 'content text issue']
[0.07569826491747779, 'degree content text']
[0.07569826491747779, 'text issue field']
[0.07567971596748575, 'rule make allowance']
[0.07567716318748281, 'everybody especially elected']
[0.07567716318748281, 'important everybody especially']
[0.07567716318748281, 'expression important everybody']
[0.07524551467448662, 'convention court considers']
[0.07480515587529976, 'mr bernhardt acting']
[0.07480127009503507, 'interference complained legal']
[0.0746425082156497, 'tribunal meaning article']
[0.07463309352517987, 'alia protection reputation']
[0.07445706085733823, 'held inter alia']
[0.07391175004085258, 'debate matters public']
[0.07385894563038094, 'fact applicant association']
[0.0738215397830989, 'caution measures taken']
[0.07370574128932149, 'months imprisonment fine']
[0.07321601412811528, 'fair hearing tribunal']
[0.07317895683453238, 'discretion manner exercise']
[0.07304292159492745, 'court recalls freedom']
[0.07284438721212379, 'court finds reasons']
[0.07258898763342268, 'prison sentences defamation']
[0.07257194244604315, 'state concerned gc']
[0.0725226270596426, 'failing court reject']
[0.07251493235120127, '10 convention necessary']
[0.07243192787542117, '000 austrian schillings']
[0.07228286771213943, 'freedoms convention originated']
[0.07223430180804646, 'bernhardt acting registrar']
[0.07220112235085029, 'breaches article 10']
[0.07194944044764189, 'principal public prosecutor']
[0.07122873130067374, 'interference applicant association']
[0.07108752459915475, 'aim aims legitimate']
[0.07101671603893356, 'expenses actually necessarily']
[0.07062439102521323, 'regional court applicant']
[0.0702049220352225, 'violation constitutes sufficient']
[0.07012877093283357, 'united states dollars']
[0.06995262685557076, 'case law costs']
[0.06984540027552426, 'applicant criminal record']
[0.06975147155003271, 'germany lodged commission']
[0.06953956834532372, 'expression guaranteed constitution']
[0.0692224743694977, 'rules court applicants']
[0.06911613566289825, 'respect correspondence guaranteed']
[0.06865778563589807, 'pounds sterling gbp']
[0.06865030623584757, 'instituted criminal proceedings']
[0.06845951809980586, 'excessive making assessment']
[0.06845174747775745, 'expression proportionate legitimate']
[0.06798274907925118, 'person directly affected']
[0.06773399014778325, 'relevant case law']
[0.0676398880895284, 'article 111 criminal']
[0.06746602717825739, 'prevention disorder protection']
[0.06676921166805769, 'lawyer delegate commission']
[0.06660413694010117, 'costs expenses actually']
[0.06651575291490945, 'convention reads right']
[0.06648934583676343, 'proceedings supreme court']
[0.06647389977144084, 'expenses awarded article']
[0.06647389977144084, 'unless established actually']
[0.06608818905140787, 'criteria laid court']
[0.06591649757117385, 'states provide prison']
[0.06591649757117385, 'sentences defamation actually']
[0.06591649757117385, 'defamation actually imposed']
[0.0657935190309291, '32 applicant complained']
[0.06570147608621177, 'closest scrutiny court']
[0.06562936912310109, '47 convention protection']
[0.06534483951300499, 'citizens shall right']
[0.06509143829974189, 'freedom expression important']
[0.06499587215473522, 'application slovak republic']
[0.06499587215473522, 'originated application slovak']
[0.06478120256088707, 'chamber section composed']
[0.06465517241379311, 'costs expenses awarded']
[0.06457165555898839, 'radio television programmes']
[0.06436066616320203, 'laid court case']
[0.06423896468178732, '10 freedom expression']
[0.06414868105515588, 'provide prison sentences']
[0.06414868105515588, 'actually imposed abolish']
[0.06414868105515588, 'imposed abolish delay']
[0.06408882555791116, 'law aim aims']
[0.06392885691446842, 'court considers impugned']
[0.06349114256981511, 'did comment claims']
[0.06321778940483977, 'procedural guarantees afforded']
[0.06292797087631101, 'law costs expenses']
[0.06278010378582381, 'claim victim violation']
[0.06269537384645299, 'breach article art']
[0.06213273655884453, 'mentioned article 10']
[0.061990407673860916, 'injury suffered award']
[0.06182553956834532, 'concerned issues public']
[0.061122976618705034, '32 article 47']
[0.0610939819572913, 'freedom expression 50']
[0.06097978759849264, 'government considered claims']
[0.06028825588178106, 'alleged breach right']
[0.060128367893920155, 'prove truth allegations']
[0.0601023883087887, 'relied inter alia']
[0.06002697841726618, 'costs expenses 61']
[0.05997560673819667, 'compliance formal requirements']
[0.059749177402264236, 'second world war']
[0.05963924512563862, '31 convention expressed']
[0.05961748458376155, 'austria lodged european']
[0.05960945529290853, '11 art 11']
[0.05960945529290853, 'article 11 art']
[0.05949492605329226, 'laid domestic law']
[0.05908715650430476, 'unfair competition act']
[0.05803195281612549, 'application french republic']
[0.05800686327451356, 'contrary article 13']
[0.05777877697841727, 'exaggeration provocation words']
[0.05777877697841727, 'somewhat immoderate statements']
[0.05777877697841727, 'including content statement']
[0.05777877697841727, 'make somewhat immoderate']
[0.05777877697841727, 'words make somewhat']
[0.05777877697841727, 'provocation words make']
[0.05774756452383365, 'quantum recoverable article']
[0.05774756452383365, 'reasonable quantum recoverable']
[0.05769502045422486, 'follows court finds']
[0.05738908872901679, 'article published applicant']
[0.05696596568898728, 'october 2005 applicant']
[0.05693794964028776, 'accordingly interferences freedom']
[0.05691696642685851, 'regard words used']
[0.05691696642685851, 'particular regard words']
[0.05669949799653948, 'court observes domestic']
[0.056489502275730435, '11 et seq']
[0.056489502275730435, 'letter read follows']
[0.05648290356478862, 'complained legal basis']
[0.05611886797182463, 'case finding violation']
[0.05535831075399421, 'notion foreseeability depends']
[0.05513063233623627, 'liable term imprisonment']
[0.054955560942797736, 'convention court finds']
[0.05441800405829182, 'amended law 4126']
[0.053913320956138315, 'accordingly recognised article']
[0.05325663133615246, 'potential impact medium']
[0.05320613074757586, 'applied degree flexibility']
[0.05320613074757586, 'degree flexibility excessive']
[0.05320613074757586, 'flexibility excessive formalism']
[0.0529576338928857, 'scope manner exercise']
[0.05266786570743406, 'court reject claim']
[0.05242575170632724, 'legitimate doubt respect']
[0.05242575170632724, 'exclude legitimate doubt']
[0.052410560239591134, 'case having regard']
[0.052264071096064325, 'legitimate aim proportionate']
[0.05212032905321313, 'expression democratic society']
[0.05212032905321313, 'freedom expression democratic']
[0.05189824044378955, 'ireland lodged court']
[0.051863681468618215, 'especially elected representative']
[0.05159301130524152, 'justified exceptional circumstances']
[0.05142093221974144, 'criminal code 16']
[0.051284686536485095, 'documents vouchers failing']
[0.05125596492502968, 'article shall brought']
[0.05106628982528263, 'refer case court']
[0.05098724758510948, 'relevant law practice']
[0.0509614126880314, 'relied article 13']
[0.05087646300869752, 'behaviour contrary honour']
[0.0507953012589928, 'recoverable article 41']
[0.05078290308929327, 'paragraph article shall']
[0.050455090473076086, 'pending trial release']
[0.050455090473076086, 'conditioned guarantees appear']
[0.050455090473076086, 'guarantees appear trial']
[0.050455090473076086, 'release conditioned guarantees']
[0.050455090473076086, 'trial release conditioned']
[0.050455090473076086, 'power shall entitled']
[0.05030642152944312, 'inciting people hatred']
[0.050275074058400336, 'arrested detained accordance']
[0.050275074058400336, 'detained accordance provisions']
[0.05026575754321915, '10 convention 24']
[0.05013230794674605, 'present case government']
[0.049654394131753425, 'reasonable time release']
[0.049654394131753425, 'release pending trial']
[0.049654394131753425, 'shall entitled trial']
[0.049654394131753425, 'time release pending']
[0.049654394131753425, 'entitled trial reasonable']
[0.04957787194901613, 'article 26 convention']
[0.0495603517186251, 'supporting documents vouchers']
[0.049415912814303006, 'satisfaction article 50']
[0.04916627445706985, 'information means dissemination']
[0.04858113509192646, 'compliance article 10']
[0.04850664922607369, 'conviction necessary democratic']
[0.04814434166952152, 'judicial power shall']
[0.04792295196101183, 'court limit examination']
[0.047793226093282674, 'article 10 echr']
[0.04637457247316901, 'government invited court']
