[1.0, u'procedure case originated']
[0.029999999999999999, u'detention shall decided']
[0.029999999999999999, u'did comply requirements']
[0.029999999999999999, u'did effective remedy']
[0.029999999999999999, u'district court ministry']
[0.029999999999999999, u'duty article convention']
[0.029999999999999999, u'effective incumbent government']
[0.029999999999999999, u'europe way legal']
[0.029999999999999999, u'evidence applicants relative']
[0.029999999999999999, u'evidence primarily matter']
[0.029999999999999999, u'expedited determination criminal']
[0.029999999999999999, u'far guarantee remedy']
[0.029999999999999999, u'finds violation convention']
[0.029999999999999999, u'foregoing having regard']
[0.029999999999999999, u'french government government']
[0.029999999999999999, u'government objection dismissed']
[0.029999999999999999, u'guilty charged sentenced']
[0.029999999999999999, u'impartial tribunal established']
[0.029999999999999999, u'incurred second necessary']
[0.029999999999999999, u'inferences similar unrebutted']
[0.029999999999999999, u'internal law said']
[0.029999999999999999, u'intervals secret ballot']
[0.029999999999999999, u'investigate possible racist']
[0.029999999999999999, u'judge committees decide']
[0.029999999999999999, u'judgments applicants favour']
[0.029999999999999999, u'judicial decision remain']
[0.029999999999999999, u'just satisfaction awarded']
[0.029999999999999999, u'laid section fulfilled']
[0.029999999999999999, u'law pursued legitimate']
[0.029999999999999999, u'law said party']
[0.029999999999999999, u'lawyers practising plovdiv']
[0.029999999999999999, u'manifestly ill x2011']
[0.029999999999999999, u'month rule promote']
[0.029999999999999999, u'month rule solely']
[0.029999999999999999, u'national security grounds']
[0.029999999999999999, u'number cases concerning']
[0.029999999999999999, u'ordered detention lawful']
[0.029999999999999999, u'organise legal systems']
[0.029999999999999999, u'overall length proceedings']
[0.029999999999999999, u'party allows partial']
[0.029999999999999999, u'party concerned allows']
[0.029999999999999999, u'people choice legislature']
[0.029999999999999999, u'persons responsible risk']
[0.029999999999999999, u'present application similar']
[0.029999999999999999, u'present case regard']
[0.029999999999999999, u'principle rule law']
[0.029999999999999999, u'proceedings international courts']
[0.029999999999999999, u'proceedings lack effective']
[0.029999999999999999, u'protection individual fundamental']
[0.029999999999999999, u'protocol 14 governing']
[0.029999999999999999, u'question answered proceedings']
[0.029999999999999999, u'redress breach convention']
[0.029999999999999999, u'regulation national law']
[0.029999999999999999, u'release ordered detention']
[0.029999999999999999, u'remedies preliminary objection']
[0.029999999999999999, u'reparation consequences decision']
[0.029999999999999999, u'required complaints regarded']
[0.029999999999999999, u'respect excessive length']
[0.029999999999999999, u'respect length criminal']
[0.029999999999999999, u'rights fundamental freedoms']
[0.029999999999999999, u'romashov ukraine law']
[0.029999999999999999, u'slovakian korunas skk']
[0.029999999999999999, u'slovenian government january']
[0.029999999999999999, u'society order achieve']
[0.029999999999999999, u'states requirement incorporate']
[0.029999999999999999, u'subjected treatment contrary']
[0.029999999999999999, u'submitted convincing arguments']
[0.029999999999999999, u'sufficiently clear terms']
[0.029999999999999999, u'taken legal authority']
[0.025000000000000001, u'00 60680 00']
[0.025000000000000001, u'000 croatian kunas']
[0.025000000000000001, u'13 convention present']
[0.025000000000000001, u'2001 constitutional court']
[0.025000000000000001, u'2002 constitutional court']
[0.025000000000000001, u'31 art 31']
[0.025000000000000001, u'35 convention ii']
[0.025000000000000001, u'60679 00 60680']
[0.025000000000000001, u'67 court recalls']
[0.025000000000000001, u'accessible remedy relation']
[0.025000000000000001, u'account unreasonable length']
[0.025000000000000001, u'alleged inadequacy investigation']
[0.025000000000000001, u'alleged violation right']
[0.025000000000000001, u'applicant obtained ruling']
[0.025000000000000001, u'applicant suffered distress']
[0.025000000000000001, u'arrest detention shall']
[0.025000000000000001, u'article 25 art']
[0.025000000000000001, u'authority authority high']
[0.025000000000000001, u'bound findings domestic']
[0.025000000000000001, u'breach article 13']
[0.025000000000000001, u'breach article art']
[0.025000000000000001, u'clear detailed rules']
[0.025000000000000001, u'complaints offered reasonable']
[0.025000000000000001, u'completely partially conflict']
[0.025000000000000001, u'consideration began november']
[0.025000000000000001, u'considers necessary examine']
[0.025000000000000001, u'constitutes interference right']
[0.025000000000000001, u'constitutional court violation']
[0.025000000000000001, u'constitutional right hearing']
[0.025000000000000001, u'convention bulgarian national']
[0.025000000000000001, u'convention polish national']
[0.025000000000000001, u'convincing arguments require']
[0.025000000000000001, u'costs expenses awarded']
[0.025000000000000001, u'court chechen republic']
[0.025000000000000001, u'court finds decision']
[0.025000000000000001, u'court notes application']
[0.025000000000000001, u'court points article']
[0.025000000000000001, u'decision remain inoperative']
[0.025000000000000001, u'democratic society achieve']
[0.025000000000000001, u'department foreign affairs']
[0.025000000000000001, u'deprived liberty recourse']
[0.025000000000000001, u'determine matter principle']
[0.025000000000000001, u'did raise objection']
[0.025000000000000001, u'dismissed government objection']
[0.025000000000000001, u'does appear complaint']
[0.025000000000000001, u'domestic law constitution']
[0.025000000000000001, u'echr 2009 x2011']
[0.025000000000000001, u'enforcement judgment 23']
[0.025000000000000001, u'ensure free expression']
[0.025000000000000001, u'ensure observance engagements']
[0.025000000000000001, u'falling foul standard']
[0.025000000000000001, u'favour plenary court']
[0.025000000000000001, u'findings domestic courts']
[0.025000000000000001, u'forward government rejected']
[0.025000000000000001, u'government did raise']
[0.025000000000000001, u'government fail arguments']
[0.025000000000000001, u'government january 2007']
[0.025000000000000001, u'government represented mr']
[0.025000000000000001, u'government stated investigation']
[0.025000000000000001, u'grand chamber parties']
[0.025000000000000001, u'hold free elections']
[0.025000000000000001, u'impugned state affairs']
[0.025000000000000001, u'incompatible ratione materiae']
[0.025000000000000001, u'incumbit probatio alleges']
[0.025000000000000001, u'independent impartial tribunal']
[0.025000000000000001, u'individual fundamental rights']
[0.025000000000000001, u'inherent effective respect']
[0.025000000000000001, u'insurance insurance company']
[0.025000000000000001, u'irish government government']
[0.025000000000000001, u'justified exceptional circumstances']
[0.025000000000000001, u'law enforcement agencies']
[0.025000000000000001, u'law pursues legitimate']
[0.025000000000000001, u'law subject treaty']
[0.025000000000000001, u'level public scrutiny']
[0.025000000000000001, u'liberty recourse physical']
[0.025000000000000001, u'measure decision court']
[0.025000000000000001, u'measure legal protection']
[0.025000000000000001, u'measures taken order']
[0.025000000000000001, u'meet requirements paragraph']
[0.025000000000000001, u'moscow rate eur']
[0.025000000000000001, u'national security stake']
[0.025000000000000001, u'nos 33985 96']
[0.025000000000000001, u'notified slovenian government']
[0.025000000000000001, u'number investigative steps']
[0.025000000000000001, u'orders set proceedings']
[0.025000000000000001, u'party completely partially']
[0.025000000000000001, u'pecuniary damage corresponding']
[0.025000000000000001, u'possible situation existing']
[0.025000000000000001, u'president district court']
[0.025000000000000001, u'prior january 2002']
[0.025000000000000001, u'public human rights']
[0.025000000000000001, u'quantum recoverable article']
[0.025000000000000001, u'regards applications concerning']
[0.025000000000000001, u'remedy required complaints']
[0.025000000000000001, u'requirement accordingly violation']
[0.025000000000000001, u'rights compensation shall']
[0.025000000000000001, u'served applicant lawyer']
[0.025000000000000001, u'shall decided speedily']
[0.025000000000000001, u'shall examine constitutional']
[0.025000000000000001, u'shall set time']
[0.025000000000000001, u'special prison regime']
[0.025000000000000001, u'subject treaty obligations']
[0.025000000000000001, u'sufficient bring article']
[0.025000000000000001, u'supported appropriate evidence']
[0.025000000000000001, u'violation rights guaranteed']
[0.02, u'02 67 69']
[0.02, u'13 convention taken']
[0.02, u'2006 act explicitly']
[0.02, u'25 art 25']
[0.02, u'29 april 1998']
[0.02, u'30 march 2006']
[0.02, u'36813 97 178']
[0.02, u'60680 00 68563']
[0.02, u'97 echr 2000']
[0.02, u'accessible person concerned']
[0.02, u'accordance article 37']
[0.02, u'account authorities failure']
[0.02, u'afford contracting states']
[0.02, u'allegation ill treatment']
[0.02, u'alleged breach article']
[0.02, u'analyse quality case']
[0.02, u'appealed ljubljana higher']
[0.02, u'applicant exhausted domestic']
[0.02, u'applicant filed constitutional']
[0.02, u'applicant right hearing']
[0.02, u'applications concerning terminated']
[0.02, u'appropriate thorough effective']
[0.02, u'arguable claim victim']
[0.02, u'article 25 convention']
[0.02, u'article 32 article']
[0.02, u'article 41 court']
[0.02, u'article accordance law']
[0.02, u'assessing evidence court']
[0.02, u'association european integration']
[0.02, u'case law article']
[0.02, u'case law court']
[0.02, u'charter fundamental rights']
[0.02, u'circumstances incident took']
[0.02, u'civil political rights']
[0.02, u'complaining length proceedings']
[0.02, u'complaint grant appropriate']
[0.02, u'complaint ill treatment']
[0.02, u'complaints regarded arguable']
[0.02, u'conflict obligations arising']
[0.02, u'consequences decision measure']
[0.02, u'constituted interference right']
[0.02, u'convention article 13']
[0.02, u'convention iv application']
[0.02, u'convention prohibits absolute']
[0.02, u'convention ukrainian nationals']
[0.02, u'court assessment general']
[0.02, u'court considers length']
[0.02, u'court decision 15']
[0.02, u'court release ordered']
[0.02, u'court right access']
[0.02, u'courts dealing case']
[0.02, u'czech republic dec']
[0.02, u'damage sustained result']
[0.02, u'democracy law venice']
[0.02, u'detention shall entitled']
[0.02, u'did effective domestic']
[0.02, u'district bailiffs service']
[0.02, u'does lay rules']
[0.02, u'entitled fair public']
[0.02, u'europe member states']
[0.02, u'european commission democracy']
[0.02, u'events question court']
[0.02, u'far possible situation']
[0.02, u'federal law enforcement']
[0.02, u'fees costs preparation']
[0.02, u'financial logistical difficulties']
[0.02, u'finnish government government']
[0.02, u'given court regarded']
[0.02, u'government amounts claimed']
[0.02, u'government government represented']
[0.02, u'government provisions article']
[0.02, u'guiding principles followed']
[0.02, u'hasty ill founded']
[0.02, u'incident took place']
[0.02, u'individual arbitrary interference']
[0.02, u'ineffective article 13']
[0.02, u'integration human rights']
[0.02, u'interpreted way does']
[0.02, u'irrespective victim conduct']
[0.02, u'judgment given favour']
[0.02, u'land registry office']
[0.02, u'law government objection']
[0.02, u'law sufficiently clear']
[0.02, u'lawfulness detention shall']
[0.02, u'liberty arrest detention']
[0.02, u'matter principle particular']
[0.02, u'matter regulation national']
[0.02, u'merits complaint article']
[0.02, u'national authority ground']
[0.02, u'number inmates cell']
[0.02, u'opinion people choice']
[0.02, u'origin association national']
[0.02, u'pecuniary damage plus']
[0.02, u'pecuniary damage suffered']
[0.02, u'person deprived liberty']
[0.02, u'personae provisions convention']
[0.02, u'played role events']
[0.02, u'position analyse quality']
[0.02, u'practice failing lack']
[0.02, u'presented national security']
[0.02, u'preventing alleged violation']
[0.02, u'preventive compensatory having']
[0.02, u'principle particular types']
[0.02, u'probatio alleges prove']
[0.02, u'procedure prescribed law']
[0.02, u'proceedings instituted applicant']
[0.02, u'proceedings notified slovenian']
[0.02, u'provided individual sleeping']
[0.02, u'reasonable time government']
[0.02, u'redress alleged breach']
[0.02, u'reiterates effect article']
[0.02, u'relevant provisions criminal']
[0.02, u'report prepared commission']
[0.02, u'requires implication effective']
[0.02, u'respondent state secure']
[0.02, u'resume investigation grant']
[0.02, u'rights freedoms protected']
[0.02, u'risk falling foul']
[0.02, u'rule solely government']
[0.02, u'russian federation european']
[0.02, u'said party allows']
[0.02, u'second section rule']
[0.02, u'secret surveillance citizens']
[0.02, u'set article convention']
[0.02, u'set aside application']
[0.02, u'shifted government fail']
[0.02, u'similar cases belinger']
[0.02, u'specific events occurred']
[0.02, u'speedily court release']
[0.02, u'stress anxiety frustration']
[0.02, u'strike fair balance']
[0.02, u'sum eur 000']
[0.02, u'support statements applicants']
[0.02, u'surveillance measures applied']
[0.02, u'taking account elements']
[0.02, u'tenuous connections remote']
[0.02, u'treatment attain minimum']
[0.02, u'treatment police custody']
[0.02, u'turkish government government']
[0.02, u'types evidence example']
[0.02, u'way does impose']
[0.02, u'way effective exercise']
[0.014999999999999999, u'13 convention prevent']
[0.014999999999999999, u'13 convention provides']
[0.014999999999999999, u'1997 district court']
[0.014999999999999999, u'2004 applicant appealed']
[0.014999999999999999, u'23 march 2001']
[0.014999999999999999, u'32 art 47']
[0.014999999999999999, u'400 applications apart']
[0.014999999999999999, u'60237 00 60242']
[0.014999999999999999, u'60242 00 60679']
[0.014999999999999999, u'86 court notes']
[0.014999999999999999, u'accordingly investigators failed']
[0.014999999999999999, u'account inter alia']
[0.014999999999999999, u'act constitutional court']
[0.014999999999999999, u'act effective remedy']
[0.014999999999999999, u'act explicitly refers']
[0.014999999999999999, u'actually necessarily incurred']
[0.014999999999999999, u'adduced present case']
[0.014999999999999999, u'admissibility evidence primarily']
[0.014999999999999999, u'affirmanti incumbit probatio']
[0.014999999999999999, u'applicant appealed ljubljana']
[0.014999999999999999, u'applicant complained did']
[0.014999999999999999, u'applicant domestic remedy']
[0.014999999999999999, u'applicant right access']
[0.014999999999999999, u'applicant violation constitutional']
[0.014999999999999999, u'applicants legal representatives']
[0.014999999999999999, u'application article 41']
[0.014999999999999999, u'arguments forward government']
[0.014999999999999999, u'arises facts examined']
[0.014999999999999999, u'armed men kidnapped']
[0.014999999999999999, u'article 13 consistently']
[0.014999999999999999, u'article 35 convention']
[0.014999999999999999, u'aside application month']
[0.014999999999999999, u'authorities withdraw modify']
[0.014999999999999999, u'award applicant sum']
[0.014999999999999999, u'bratislava regional court']
[0.014999999999999999, u'brought article convention']
[0.014999999999999999, u'bulgarian national born']
[0.014999999999999999, u'case provided adequate']
[0.014999999999999999, u'chamber determined according']
[0.014999999999999999, u'close investigation basis']
[0.014999999999999999, u'committee ministers council']
[0.014999999999999999, u'compensation appropriate thorough']
[0.014999999999999999, u'compensation damage caused']
[0.014999999999999999, u'competent legal authority']
[0.014999999999999999, u'complain violation rights']
[0.014999999999999999, u'complained ill treatment']
[0.014999999999999999, u'complaint paragraph section']
[0.014999999999999999, u'compliance national law']
[0.014999999999999999, u'conclusions close investigation']
[0.014999999999999999, u'conditions detention court']
[0.014999999999999999, u'conditions laid section']
[0.014999999999999999, u'constitutional court shall']
[0.014999999999999999, u'contested applicant claims']
[0.014999999999999999, u'contested length proceedings']
[0.014999999999999999, u'convention human rights']
[0.014999999999999999, u'convention macedonian national']
[0.014999999999999999, u'convention rule 72']
[0.014999999999999999, u'convincing argument capable']
[0.014999999999999999, u'court act effective']
[0.014999999999999999, u'court case x2011']
[0.014999999999999999, u'court comparable cases']
[0.014999999999999999, u'court considers circumstances']
[0.014999999999999999, u'court decided deliver']
[0.014999999999999999, u'court finds evidence']
[0.014999999999999999, u'court finds necessary']
[0.014999999999999999, u'court holds authorities']
[0.014999999999999999, u'court observes outset']
[0.014999999999999999, u'court recalls according']
[0.014999999999999999, u'court reiterates effect']
[0.014999999999999999, u'court \u017eupanijski sud']
[0.014999999999999999, u'criminal proceedings brought']
[0.014999999999999999, u'criminal proceedings government']
[0.014999999999999999, u'criminal proceedings officers']
[0.014999999999999999, u'criminal proceedings police']
[0.014999999999999999, u'damage plus tax']
[0.014999999999999999, u'deaths applicants relatives']
[0.014999999999999999, u'decide case merits']
[0.014999999999999999, u'decided apply rule']
[0.014999999999999999, u'decision courts dealing']
[0.014999999999999999, u'denied effective remedy']
[0.014999999999999999, u'designed dissuade discourage']
[0.014999999999999999, u'detention court finds']
[0.014999999999999999, u'determine reasonableness delay']
[0.014999999999999999, u'differently objective reasonable']
[0.014999999999999999, u'does depend certainty']
[0.014999999999999999, u'does guarantee right']
[0.014999999999999999, u'duty article 46']
[0.014999999999999999, u'echr 2006 x2011']
[0.014999999999999999, u'effective meaning article']
[0.014999999999999999, u'effective remedy disposal']
[0.014999999999999999, u'effective used expedite']
[0.014999999999999999, u'elapsed events complained']
[0.014999999999999999, u'eur 000 proceedings']
[0.014999999999999999, u'existed special circumstances']
[0.014999999999999999, u'expedite decision courts']
[0.014999999999999999, u'factors court considers']
[0.014999999999999999, u'fail arguments issues']
[0.014999999999999999, u'filed constitutional complaint']
[0.014999999999999999, u'finding violation constitute']
[0.014999999999999999, u'followed investigation comply']
[0.014999999999999999, u'founded conclusions close']
[0.014999999999999999, u'freedoms convention united']
[0.014999999999999999, u'fundamental provisions convention']
[0.014999999999999999, u'government objection regarding']
[0.014999999999999999, u'held complaint article']
[0.014999999999999999, u'high court order']
[0.014999999999999999, u'holds authorities failed']
[0.014999999999999999, u'human rights organisations']
[0.014999999999999999, u'improper indirect acts']
[0.014999999999999999, u'ineffective circumstances rejects']
[0.014999999999999999, u'inferiority capable humiliating']
[0.014999999999999999, u'initiate enforcement proceedings']
[0.014999999999999999, u'instant case applicant']
[0.014999999999999999, u'investigation grant victim']
[0.014999999999999999, u'judgment supreme court']
[0.014999999999999999, u'justice initiative srji']
[0.014999999999999999, u'law article 41']
[0.014999999999999999, u'law lawful arrest']
[0.014999999999999999, u'law respect grievances']
[0.014999999999999999, u'legal allowed final']
[0.014999999999999999, u'length judicial proceedings']
[0.014999999999999999, u'length proceedings effective']
[0.014999999999999999, u'liability act 1969']
[0.014999999999999999, u'limited chances success']
[0.014999999999999999, u'litigant domestic level']
[0.014999999999999999, u'located roads leading']
[0.014999999999999999, u'lodge second constitutional']
[0.014999999999999999, u'lodging application court']
[0.014999999999999999, u'make attempt happened']
[0.014999999999999999, u'meaning article court']
[0.014999999999999999, u'measure taken legal']
[0.014999999999999999, u'mentioned burden proof']
[0.014999999999999999, u'mere tenuous connections']
[0.014999999999999999, u'merits application time']
[0.014999999999999999, u'national social origin']
[0.014999999999999999, u'notes inadmissible grounds']
[0.014999999999999999, u'obligation article 13']
[0.014999999999999999, u'october 2001 lukenda']
[0.014999999999999999, u'particular criminal proceedings']
[0.014999999999999999, u'particular types evidence']
[0.014999999999999999, u'parties submissions applicants']
[0.014999999999999999, u'pecuniary damage flowing']
[0.014999999999999999, u'person shall denied']
[0.014999999999999999, u'present proceedings accordingly']
[0.014999999999999999, u'pressure authorities withdraw']
[0.014999999999999999, u'prevent effecting unauthorised']
[0.014999999999999999, u'prospects success burden']
[0.014999999999999999, u'provides inter alia']
[0.014999999999999999, u'public order health']
[0.014999999999999999, u'ratione personae provisions']
[0.014999999999999999, u'reason reach different']
[0.014999999999999999, u'receipt document produced']
[0.014999999999999999, u'regional court judgment']
[0.014999999999999999, u'reimbursement costs expenses']
[0.014999999999999999, u'relate actual existence']
[0.014999999999999999, u'relative depends circumstances']
[0.014999999999999999, u'remedy effective used']
[0.014999999999999999, u'requirement article convention']
[0.014999999999999999, u'restore far possible']
[0.014999999999999999, u'right illusory contracting']
[0.014999999999999999, u'rights freedoms interests']
[0.014999999999999999, u'rs 98 06']
[0.014999999999999999, u'served applicant 23']
[0.014999999999999999, u'slovenia ineffective article']
[0.014999999999999999, u'solely government preliminary']
[0.014999999999999999, u'state authorities failure']
[0.014999999999999999, u'state responsibility convention']
[0.014999999999999999, u'states convention particular']
[0.014999999999999999, u'states dollars usd']
[0.014999999999999999, u'states organise legal']
[0.014999999999999999, u'subject court considers']
[0.014999999999999999, u'submitted applicants exhausted']
[0.014999999999999999, u'supreme court heard']
[0.014999999999999999, u'theory practice failing']
[0.014999999999999999, u'time x2011 limit']
[0.014999999999999999, u'trial reasonable time']
[0.014999999999999999, u'undertake hinder way']
[0.014999999999999999, u'unreasonable having regard']
[0.014999999999999999, u'use evidence obtained']
[0.014999999999999999, u'victim alleged violation']
[0.014999999999999999, u'violation article convention']
[0.01, u'00 60679 00']
[0.01, u'00 december 2004']
[0.01, u'114 applicant complained']
[0.01, u'13 convention close']
[0.01, u'13 offers alternative']
[0.01, u'1999 applicant filed']
[0.01, u'2002 bailiffs service']
[0.01, u'2005 applicant complained']
[0.01, u'29 september 2009']
[0.01, u'34979 97 echr']
[0.01, u'48470 99 echr']
[0.01, u'55 rules court']
[0.01, u'63 constitutional court']
[0.01, u'69789 01 echr']
[0.01, u'77784 01 echr']
[0.01, u'accordance law requires']
[0.01, u'according court case']
[0.01, u'activities illegal armed']
[0.01, u'actually incurred second']
[0.01, u'administrative authority issued']
[0.01, u'administrative panel unabh\xe4ngiger']
[0.01, u'agent mr zaytsev']
[0.01, u'allegations particularly allegations']
[0.01, u'alleged breach domestic']
[0.01, u'allegedly inhuman degrading']
[0.01, u'appalling conditions detention']
[0.01, u'appeal supreme court']
[0.01, u'applicant granted status']
[0.01, u'applicant lukenda cited']
[0.01, u'application european court']
[0.01, u'application month rule']
[0.01, u'application present case']
[0.01, u'application republic finland']
[0.01, u'application similar cases']
[0.01, u'appropriate compensation applicant']
[0.01, u'arbitrary interferences public']
[0.01, u'argued receipt document']
[0.01, u'argument claiming remedies']
[0.01, u'argument regarding domestic']
[0.01, u'armed forces police']
[0.01, u'art 50 present']
[0.01, u'article 13 article']
[0.01, u'article 13 authorities']
[0.01, u'article 13 interpreted']
[0.01, u'article 13 offers']
[0.01, u'article convention son']
[0.01, u'assess appropriate compensation']
[0.01, u'association national minority']
[0.01, u'authorities acknowledged expressly']
[0.01, u'authorities applicants availed']
[0.01, u'authorities importance stake']
[0.01, u'authorities make attempt']
[0.01, u'authority ground contrary']
[0.01, u'available applicant theory']
[0.01, u'balance struck demands']
[0.01, u'basis decisions reasonable']
[0.01, u'belinger lukenda 42320']
[0.01, u'born 1952 lives']
[0.01, u'breach article 14']
[0.01, u'breach article article']
[0.01, u'budget months date']
[0.01, u'bulgarian law exists']
[0.01, u'case having regard']
[0.01, u'cases belinger lukenda']
[0.01, u'charged criminal offence']
[0.01, u'cited lodged nearly']
[0.01, u'city bailiffs service']
[0.01, u'claim costs expenses']
[0.01, u'claim head court']
[0.01, u'claim respect non']
[0.01, u'claiming remedies available']
[0.01, u'coercion flagrant acts']
[0.01, u'compensation applicant violation']
[0.01, u'compensatory having recourse']
[0.01, u'compensatory remedies court']
[0.01, u'complaint excessive length']
[0.01, u'complaint head manifestly']
[0.01, u'complaint legal remedies']
[0.01, u'concerning terminated proceedings']
[0.01, u'conditions detention subjected']
[0.01, u'conditions laid paragraph']
[0.01, u'constitutional complaint legal']
[0.01, u'constitutional complaint paragraph']
[0.01, u'constitutional court gave']
[0.01, u'constitutional rights compensation']
[0.01, u'contacts designed dissuade']
[0.01, u'context exhaustion domestic']
[0.01, u'convention ii merits']
[0.01, u'convention present case']
[0.01, u'convention provides court']
[0.01, u'council europe way']
[0.01, u'country person action']
[0.01, u'country prevention disorder']
[0.01, u'court act reads']
[0.01, u'court appeal informed']
[0.01, u'court concludes interference']
[0.01, u'court government objection']
[0.01, u'court held preparatory']
[0.01, u'court indicate government']
[0.01, u'court okresn\xfd s\xfad']
[0.01, u'court reiterates convention']
[0.01, u'court ruled favour']
[0.01, u'court shall set']
[0.01, u'criminal administrative charges']
[0.01, u'criteria court awards']
[0.01, u'criteria laid jurisprudence']
[0.01, u'damages state liability']
[0.01, u'date court decided']
[0.01, u'dealing case provide']
[0.01, u'debtor lack funds']
[0.01, u'decide claim concerning']
[0.01, u'decisions reasonable steps']
[0.01, u'degree protection arbitrariness']
[0.01, u'deprived liberty save']
[0.01, u'detained state agents']
[0.01, u'dignity detainees regardless']
[0.01, u'direct coercion flagrant']
[0.01, u'district district prosecutor']
[0.01, u'does impose impossible']
[0.01, u'domestic law refers']
[0.01, u'domestic law sufficiently']
[0.01, u'domestic proceedings incurred']
[0.01, u'domestic remedy required']
[0.01, u'effecting unauthorised entry']
[0.01, u'effective domestic remedy']
[0.01, u'effective operation individual']
[0.01, u'effective remedy alleged']
[0.01, u'effectiveness falls respondent']
[0.01, u'enforcement proceedings court']
[0.01, u'entitled proceedings lawfulness']
[0.01, u'established actually incurred']
[0.01, u'eur 100 000']
[0.01, u'euros injuries sustained']
[0.01, u'evidence adduced present']
[0.01, u'examination merits considers']
[0.01, u'existing possessions assets']
[0.01, u'expected assist authorities']
[0.01, u'expedition implicit context']
[0.01, u'explicitly refers proceedings']
[0.01, u'express measurable manner']
[0.01, u'failing comply judgment']
[0.01, u'failing court reject']
[0.01, u'fifth section decided']
[0.01, u'final binding judicial']
[0.01, u'finding violation provision']
[0.01, u'finds breach article']
[0.01, u'follow coexistence sufficiently']
[0.01, u'force respect croatia']
[0.01, u'freedom association including']
[0.01, u'gazette 49 2002']
[0.01, u'general office russian']
[0.01, u'government access information']
[0.01, u'government did explain']
[0.01, u'government rejected earlier']
[0.01, u'government represented agents']
[0.01, u'ground contrary convention']
[0.01, u'health adequately secured']
[0.01, u'hellenic republic lodged']
[0.01, u'hrvatske complaining length']
[0.01, u'human rights court']
[0.01, u'human rights watch']
[0.01, u'illegal acts unlawful']
[0.01, u'impartial court established']
[0.01, u'importance effective operation']
[0.01, u'importance stake applicant']
[0.01, u'include compensation respect']
[0.01, u'insurance company zt']
[0.01, u'investigation did evidence']
[0.01, u'issued paragraph section']
[0.01, u'istanbul assize court']
[0.01, u'judgment 29 november']
[0.01, u'judgment court finds']
[0.01, u'judicial review administrative']
[0.01, u'justified terms paragraph']
[0.01, u'kidnapping case file']
[0.01, u'law having regard']
[0.01, u'law remedy required']
[0.01, u'law summarised judgment']
[0.01, u'law venice commission']
[0.01, u'length proceedings concerning']
[0.01, u'lukenda 42320 98']
[0.01, u'materiae provisions convention']
[0.01, u'meaning article 35']
[0.01, u'means authorities make']
[0.01, u'merits arguments parties']
[0.01, u'milinchuk representatives russian']
[0.01, u'minimum level severity']
[0.01, u'ministry interior chechnya']
[0.01, u'ministry internal affairs']
[0.01, u'natural light air']
[0.01, u'newly composed second']
[0.01, u'notes outset documents']
[0.01, u'notes section 25']
[0.01, u'number guiding principles']
[0.01, u'official gazette republic']
[0.01, u'omissions investigating authorities']
[0.01, u'operate personal circumstances']
[0.01, u'order determine reasonableness']
[0.01, u'originated application kingdom']
[0.01, u'originated application romania']
[0.01, u'owing lack documents']
[0.01, u'parties failure appear']
[0.01, u'party concerned general']
[0.01, u'payment compensation appropriate']
[0.01, u'pecuniary damage court']
[0.01, u'period years disappearance']
[0.01, u'person justified waiting']
[0.01, u'personal space cell']
[0.01, u'point operative provisions']
[0.01, u'possessions set sentence']
[0.01, u'practice constitutional court']
[0.01, u'practice law remedy']
[0.01, u'pre trial detention']
[0.01, u'present case court']
[0.01, u'present case iii']
[0.01, u'primarily matter regulation']
[0.01, u'principle legal certainty']
[0.01, u'principles followed investigation']
[0.01, u'problems arising conditions']
[0.01, u'proceedings lack remedies']
[0.01, u'produce evidence casting']
[0.01, u'promptly judge officer']
[0.01, u'proper conduct proceedings']
[0.01, u'proportionate legitimate aim']
[0.01, u'provisions criminal code']
[0.01, u'published og rs']
[0.01, u'purpose article 35']
[0.01, u'ratified convention march']
[0.01, u'reasonable expedition implicit']
[0.01, u'reasonable quantum recoverable']
[0.01, u'reference criteria established']
[0.01, u'refers finding merit']
[0.01, u'regard details information']
[0.01, u'regard particular circumstances']
[0.01, u'regarded arguable convention']
[0.01, u'regards non enforcement']
[0.01, u'relationship proportionality means']
[0.01, u'relevant authorities importance']
[0.01, u'relief preventive compensatory']
[0.01, u'represented mr laptev']
[0.01, u'republic poland lodged']
[0.01, u'republike srbije published']
[0.01, u'requests date set']
[0.01, u'requirements protection individual']
[0.01, u'requisite diligence waiting']
[0.01, u'respect complaint concerning']
[0.01, u'respect dignity detainees']
[0.01, u'respect human dignity']
[0.01, u'restitution compensation properties']
[0.01, u'restrictions penalties prescribed']
[0.01, u'right guaranteed convention']
[0.01, u'rights applicants alleged']
[0.01, u'rights freedoms convention']
[0.01, u'rule 55 rules']
[0.01, u'rule 72 composition']
[0.01, u'rule subject exceptions']
[0.01, u'settled case law']
[0.01, u'shall entitled proceedings']
[0.01, u'social origin association']
[0.01, u'society interests public']
[0.01, u'states opportunity preventing']
[0.01, u'strike application list']
[0.01, u'sub paragraph article']
[0.01, u'subject exceptions justified']
[0.01, u'substance arguable complaint']
[0.01, u'sufficient precision enable']
[0.01, u'sums awarded comparable']
[0.01, u'suspended failure establish']
[0.01, u'tableware toiletries inmate']
[0.01, u'taken account determining']
[0.01, u'taken article requires']
[0.01, u'taken consideration began']
[0.01, u'terminated proceedings notified']
[0.01, u'terms paragraph article']
[0.01, u'time citizen state']
[0.01, u'torture ill treatment']
[0.01, u'treatment qualified torture']
[0.01, u'undertaken contracting states']
